noise,function,epoch,total_strength,non_gt_strength,total_detected_pairs,non_gt_detected_pairs,pct_non_gt_strength
0.2,5,10,1170.892177581787,948.4150371551514,45,37,0.8099934864317629
0.2,5,15,1224.9035091400146,990.304271697998,45,37,0.8084753323902829
0.2,5,20,1292.7922382354736,1044.4740161895752,45,37,0.8079210141415858
0.2,5,25,1350.6447868347168,1092.249210357666,45,37,0.8086872440513315
0.2,5,30,1402.750207901001,1135.1892986297607,45,37,0.8092597614570276
0.2,5,35,1441.1396522521973,1166.7967624664307,45,37,0.8096347641555576
0.2,5,40,1474.7368640899658,1194.7563076019287,45,37,0.8101488046406103
0.2,5,45,1503.6793670654297,1218.7099876403809,45,37,0.8104852765379139
0.2,5,50,1530.9669704437256,1241.1743412017822,45,37,0.810712683659039
0.2,5,55,1549.688482284546,1256.6912441253662,45,37,0.8109315249428422
0.2,5,60,1566.3629684448242,1270.516056060791,45,37,0.8111249318682707
0.2,5,65,1575.2522144317627,1278.0716743469238,45,37,0.8113441534236847
0.2,5,70,1580.9451656341553,1282.4544048309326,45,37,0.8111947414169223
0.2,5,75,1578.1027355194092,1280.441411972046,45,37,0.8113802626104737
0.2,5,80,1579.869514465332,1281.6892585754395,45,37,0.8112627320422693
0.2,5,85,1578.6335639953613,1279.8407859802246,45,37,0.8107269572687132
0.2,5,90,1570.0432052612305,1273.173490524292,45,37,0.81091621317036
0.2,5,95,1568.8861637115479,1271.9896049499512,45,37,0.8107596550796121
0.2,5,100,1576.9997692108154,1278.7779808044434,45,37,0.8108929409954111
0.2,5,105,1578.841588973999,1280.2953968048096,45,37,0.8109080770014434
0.2,5,110,1581.7692546844482,1283.0228424072266,45,37,0.811131483689876
0.2,5,115,1590.422197341919,1289.836898803711,45,37,0.8110028273998071
0.2,5,120,1584.9443225860596,1285.5141410827637,45,37,0.8110784226068369
0.2,5,125,1590.6847496032715,1290.4501304626465,45,37,0.8112544806785214
0.2,5,130,1591.1124515533447,1290.8334827423096,45,37,0.8112773433971404
0.2,5,135,1585.1313133239746,1285.7363166809082,45,37,0.8111229056378652
0.2,5,140,1592.804027557373,1291.8494682312012,45,37,0.811053617319327
0.2,5,145,1586.9024181365967,1287.2247524261475,45,37,0.8111555806548312
0.2,5,150,1589.2629985809326,1289.2506103515625,45,37,0.8112254620555222
0.2,5,155,1587.9857063293457,1288.1916027069092,45,37,0.811211081795304
0.2,5,160,1587.8342819213867,1288.1235847473145,45,37,0.8112456063038248
0.2,5,165,1588.0971431732178,1288.2829151153564,45,37,0.811211657078612
0.2,5,170,1587.2661972045898,1287.549482345581,45,37,0.8111742596252255
0.2,5,175,1587.6345462799072,1287.906452178955,45,37,0.8112109019022886
0.2,5,180,1582.1475086212158,1283.4072399139404,45,37,0.8111805207293109
0.2,5,185,1580.043285369873,1281.5491523742676,45,37,0.8110848381437021
0.2,5,190,1583.414794921875,1284.523229598999,45,37,0.8112360915905021
0.2,5,195,1582.8828754425049,1283.946376800537,45,37,0.811144271455714
0.2,5,200,1572.8876686096191,1275.5263423919678,45,37,0.8109456052379699
0.2,5,205,1573.1288089752197,1275.5558757781982,45,37,0.8108400713919481
0.2,5,210,1555.9577465057373,1261.3001823425293,45,37,0.8106262430166048
0.2,5,215,1570.6433792114258,1273.2890911102295,45,37,0.8106799468059452
0.2,5,220,1537.368242263794,1246.215591430664,45,37,0.8106161927708324
0.2,5,225,1549.6096286773682,1255.641845703125,45,37,0.8102955882991298
0.2,5,230,1538.484769821167,1246.8469467163086,45,37,0.8104382774365982
0.2,5,235,1551.6001377105713,1256.5717239379883,45,37,0.809855383096378
0.2,5,240,1552.414436340332,1257.0191249847412,45,37,0.80971878098998
0.2,5,245,1545.2846279144287,1251.2418251037598,45,37,0.8097160888686763
0.2,5,250,1530.9495391845703,1239.9306678771973,45,37,0.8099095601397945
0.2,6,5,417.7709331512451,284.96474266052246,45,31,0.6821076337480767
0.2,6,10,482.73634815216064,328.91779613494873,45,31,0.681361155823451
0.2,6,15,501.0818462371826,341.06671142578125,45,31,0.6806606824553362
0.2,6,20,524.2531538009644,356.48906230926514,45,31,0.6799941206354813
0.2,6,25,547.0958099365234,371.76826190948486,45,31,0.6795304499820944
0.2,6,30,569.1415224075317,386.5806760787964,45,31,0.6792347085194498
0.2,6,35,586.7811632156372,398.3216142654419,45,31,0.6788248144889091
0.2,6,40,601.2094602584839,407.8783779144287,45,31,0.678429740175853
0.2,6,45,614.668249130249,416.77563858032227,45,31,0.6780497271008483
0.2,6,50,627.5327033996582,425.4222421646118,45,31,0.6779284009580477
0.2,6,55,634.6110181808472,430.17514991760254,45,31,0.6778564153372664
0.2,6,60,642.5620012283325,435.51037216186523,45,31,0.6777717501647086
0.2,6,65,647.0207195281982,438.44418716430664,45,31,0.6776354665798269
0.2,6,70,651.4891166687012,441.5681447982788,45,31,0.6777828416477244
0.2,6,75,656.9097051620483,445.17655849456787,45,31,0.6776830285750608
0.2,6,80,658.777135848999,446.4653081893921,45,31,0.6777182811817068
0.2,6,85,660.9069557189941,447.90990924835205,45,31,0.6777200714449655
0.2,6,90,661.1675662994385,448.0083017349243,45,31,0.6776017526728219
0.2,6,95,663.7894840240479,449.975661277771,45,31,0.6778891080797365
0.2,6,100,661.1283159255981,448.1727514266968,45,31,0.6778907220139886
0.2,6,105,652.420168876648,442.1779260635376,45,31,0.677750240040692
0.2,6,110,652.1751365661621,442.45116901397705,45,31,0.6784238530520711
0.2,6,115,649.922721862793,440.92810821533203,45,31,0.6784315940694514
0.2,6,120,651.2440462112427,442.0398530960083,45,31,0.6787622177395294
0.2,6,125,653.5460834503174,443.3732080459595,45,31,0.6784115447608892
0.2,6,130,654.5711164474487,444.0175094604492,45,31,0.6783334893697465
0.2,6,135,655.580039024353,444.6761884689331,45,31,0.6782942768219548
0.2,6,140,657.8907642364502,446.3133535385132,45,31,0.678400393804745
0.2,6,145,651.1236696243286,441.8002166748047,45,31,0.6785196688206779
0.2,6,150,654.7069816589355,444.01185607910156,45,31,0.6781840861907982
0.2,6,155,651.1833477020264,441.65156841278076,45,31,0.6782292114368909
0.2,6,160,651.6552114486694,442.14570236206055,45,31,0.6784963805923425
0.2,6,165,647.2493362426758,439.14768409729004,45,31,0.6784830196143112
0.2,6,170,649.4744644165039,440.56085777282715,45,31,0.6783343794257284
0.2,6,175,645.681586265564,438.31315422058105,45,31,0.6788379342760217
0.2,6,180,634.3279695510864,430.29443073272705,45,31,0.6783469299599787
0.2,6,185,638.9921674728394,433.21945667266846,45,31,0.6779730311656472
0.2,6,190,631.2157068252563,427.3465061187744,45,31,0.6770213438891484
0.2,6,195,652.7812919616699,442.327109336853,45,31,0.6776038388104189
0.2,6,200,640.9572715759277,434.7437982559204,45,31,0.6782726673605106
0.2,6,205,647.951663017273,439.2485628128052,45,31,0.677903287981985
0.2,6,210,651.0494432449341,441.54720973968506,45,31,0.6782084130798772
0.2,6,215,649.3792448043823,440.44902324676514,45,31,0.6782616271935892
0.2,6,220,652.8003664016724,442.97767162323,45,31,0.6785806111981595
0.2,6,225,657.9211177825928,446.05468559265137,45,31,0.6779759359237463
0.2,6,230,660.8230276107788,448.1031713485718,45,31,0.678098602236515
0.2,6,235,661.7789096832275,448.7141065597534,45,31,0.6780423189589675
0.2,6,240,662.0807256698608,448.9471254348755,45,31,0.6780851760646741
0.2,6,245,663.9416360855103,450.19047927856445,45,31,0.6780573092731647
0.2,6,250,662.9215784072876,449.4897994995117,45,31,0.6780436994967635
0.2,7,5,351.3000855445862,253.73325967788696,45,33,0.722269279509421
0.2,7,10,433.709379196167,311.90553760528564,45,33,0.7191579259442528
0.2,7,15,508.6934452056885,365.25312900543213,45,33,0.718022086676864
0.2,7,20,545.6789798736572,391.5775337219238,45,33,0.717596880518627
0.2,7,25,567.0235166549683,406.92433738708496,45,33,0.7176498424397735
0.2,7,30,590.2300710678101,423.4620609283447,45,33,0.7174525353515807
0.2,7,35,605.1762113571167,434.45168018341064,45,33,0.7178928583612788
0.2,7,40,622.1635503768921,446.7931070327759,45,33,0.7181280657828932
0.2,7,45,637.9369678497314,458.35531425476074,45,33,0.7184962423477665
0.2,7,50,649.0608568191528,466.86604022979736,45,33,0.7192947091552604
0.2,7,55,659.3335151672363,474.5016231536865,45,33,0.7196685929628969
0.2,7,60,667.1836376190186,480.43121814727783,45,33,0.7200884300187491
0.2,7,65,676.7461194992065,487.7224235534668,45,33,0.7206874328505668
0.2,7,70,681.9498949050903,491.76286602020264,45,33,0.7211128994874946
0.2,7,75,687.0612096786499,495.6216735839844,45,33,0.7213646566014027
0.2,7,80,692.3183107376099,499.6451005935669,45,33,0.7216985205276951
0.2,7,85,695.4540348052979,502.13700771331787,45,33,0.7220276000755355
0.2,7,90,701.0867938995361,506.33918952941895,45,33,0.7222204068530426
0.2,7,95,703.740330696106,508.4027462005615,45,33,0.7224294587432176
0.2,7,100,707.2522687911987,511.08335304260254,45,33,0.7226323273817427
0.2,7,105,710.4454250335693,513.5069179534912,45,33,0.7227957276651147
0.2,7,110,713.1156816482544,515.55251121521,45,33,0.7229577535352902
0.2,7,115,716.260573387146,517.85178565979,45,33,0.722993565331824
0.2,7,120,717.382266998291,518.8149509429932,45,33,0.7232057088807694
0.2,7,125,719.5267429351807,520.4336881637573,45,33,0.7232999930492374
0.2,7,130,722.4441051483154,522.6589298248291,45,33,0.7234593321479565
0.2,7,135,723.5359630584717,523.4948539733887,45,33,0.7235229217363482
0.2,7,140,725.3839693069458,524.907506942749,45,33,0.72362711219585
0.2,7,145,726.9566030502319,526.1181240081787,45,33,0.723727003511135
0.2,7,150,728.1214761734009,527.0800447463989,45,33,0.7238902600654441
0.2,7,155,729.0313968658447,527.7639541625977,45,33,0.7239248630875019
0.2,7,160,730.1760702133179,528.5321083068848,45,33,0.7238420017688002
0.2,7,165,731.8282403945923,529.8281259536743,45,33,0.7239787927123407
0.2,7,170,732.0890369415283,530.0778093338013,45,33,0.7240619413566463
0.2,7,175,733.6849346160889,531.2891597747803,45,33,0.7241380253402425
0.2,7,180,735.0743894577026,532.2097654342651,45,33,0.7240216406218416
0.2,7,185,731.5918598175049,529.8746433258057,45,33,0.724276297248553
0.2,7,190,729.8154220581055,528.2849969863892,45,33,0.7238611038070502
0.2,7,195,725.7125568389893,525.4011764526367,45,33,0.7239797237919428
0.2,7,200,723.7152366638184,523.6817207336426,45,33,0.7236019005869065
0.2,7,205,716.3331136703491,518.0034170150757,45,33,0.7231320277251012
0.2,7,210,711.4928531646729,514.3598966598511,45,33,0.7229305176742279
0.2,7,215,710.2006616592407,513.4625406265259,45,33,0.7229823461821668
0.2,7,220,709.3991174697876,512.8270578384399,45,33,0.7229034336376657
0.2,7,225,710.2190504074097,513.3325109481812,45,33,0.7227805430644427
0.2,7,230,705.2408971786499,509.41748237609863,45,33,0.7223311699790058
0.2,7,235,705.4429969787598,509.7416658401489,45,33,0.7225837778860197
0.2,7,240,703.2909364700317,508.1512460708618,45,33,0.7225334775695835
0.2,7,245,703.0177135467529,507.48085498809814,45,33,0.7218606945589406
0.2,7,250,698.4325551986694,504.3357858657837,45,33,0.7220966177934309
0.2,8,5,338.94890689849854,223.63550901412964,45,30,0.6597912088298864
0.2,8,10,440.73223781585693,290.31021785736084,45,30,0.6586997567866936
0.2,8,15,494.28611183166504,325.75574016571045,45,30,0.6590428749020764
0.2,8,20,520.8262586593628,343.0415229797363,45,30,0.6586486707923379
0.2,8,25,555.3039817810059,365.7326850891113,45,30,0.6586170765714839
0.2,8,30,577.0825700759888,380.5958080291748,45,30,0.6595170739242016
0.2,8,35,596.8492183685303,393.93518447875977,45,30,0.6600246299317762
0.2,8,40,615.4517002105713,406.4159173965454,45,30,0.6603538787162229
0.2,8,45,629.2042140960693,415.88819217681885,45,30,0.6609748994995109
0.2,8,50,645.0404996871948,426.62414932250977,45,30,0.6613912607493572
0.2,8,55,660.443395614624,437.23498249053955,45,30,0.6620324851361983
0.2,8,60,665.7618427276611,440.9521551132202,45,30,0.6623271668839047
0.2,8,65,666.9506740570068,441.5281686782837,45,30,0.6620102293210126
0.2,8,70,667.7928247451782,441.94565773010254,45,30,0.6618005485439935
0.2,8,75,672.6482000350952,445.1996965408325,45,30,0.6618611281760713
0.2,8,80,678.7917776107788,449.12822437286377,45,30,0.661658315829504
0.2,8,85,684.9405202865601,453.0440902709961,45,30,0.6614356675546869
0.2,8,90,683.8067646026611,452.4156789779663,45,30,0.6616133422442089
0.2,8,95,690.2926425933838,456.7901735305786,45,30,0.6617340897832077
0.2,8,100,695.6773490905762,460.27295303344727,45,30,0.6616184264661458
0.2,8,105,697.6060495376587,461.56523418426514,45,30,0.6616416736783873
0.2,8,110,700.5291843414307,463.6938886642456,45,30,0.6619194446554925
0.2,8,115,689.7993059158325,456.4188632965088,45,30,0.6616690671941603
0.2,8,120,681.1201496124268,450.649263381958,45,30,0.6616296165050869
0.2,8,125,678.436149597168,448.82489490509033,45,30,0.6615580481252162
0.2,8,130,674.9049348831177,446.0417776107788,45,30,0.6608957122057867
0.2,8,135,679.5094223022461,448.912389755249,45,30,0.6606418910782549
0.2,8,140,686.5999412536621,453.6231927871704,45,30,0.6606805004365419
0.2,8,145,681.9105186462402,450.50801372528076,45,30,0.6606556159591864
0.2,8,150,671.2211856842041,443.74427032470703,45,30,0.6610999172685217
0.2,8,155,681.4739122390747,449.9570503234863,45,30,0.6602703966247085
0.2,8,160,668.1976289749146,441.5133943557739,45,30,0.6607527102918657
0.2,8,165,678.5478677749634,448.3946523666382,45,30,0.6608150635517804
0.2,8,170,686.3980073928833,453.7320213317871,45,30,0.6610334185776233
0.2,8,175,692.2611150741577,457.9073848724365,45,30,0.6614662804271233
0.2,8,180,696.314884185791,460.7944393157959,45,30,0.6617615819811283
0.2,8,185,697.3216524124146,461.5476493835449,45,30,0.661886301374409
0.2,8,190,700.1028442382812,463.5146493911743,45,30,0.6620665138069566
0.2,8,195,702.8531045913696,465.3617248535156,45,30,0.6621038191530372
0.2,8,200,703.4672145843506,465.8218755722046,45,30,0.6621799366263836
0.2,8,205,704.7484512329102,466.7150936126709,45,30,0.6622435179476925
0.2,8,210,706.6826457977295,467.9975748062134,45,30,0.6622457443792464
0.2,8,215,707.0219326019287,468.2519693374634,45,30,0.66228775621463
0.2,8,220,708.2541875839233,469.0834836959839,45,30,0.662309509663718
0.2,8,225,708.6434965133667,469.3932189941406,45,30,0.6623827373053244
0.2,8,230,709.9243469238281,470.2667303085327,45,30,0.6624180905278766
0.2,8,235,710.5102252960205,470.6554841995239,45,30,0.6624190158606565
0.2,8,240,711.3352546691895,471.2770748138428,45,30,0.6625245574718663
0.2,8,245,711.4308414459229,471.3456811904907,45,30,0.6625319760280843
0.2,8,250,712.5468626022339,472.1091089248657,45,30,0.6625656973644009
0.2,9,5,302.3659157752991,261.4011926651001,45,39,0.8645193754555243
0.2,9,10,376.3099117279053,325.4430856704712,45,39,0.8648273019866276
0.2,9,15,414.9874315261841,358.8637762069702,45,39,0.8647581804759463
0.2,9,20,437.8712167739868,378.4768524169922,45,39,0.8643565457565741
0.2,9,25,456.6381130218506,394.543155670166,45,39,0.8640171383401057
0.2,9,30,475.61662101745605,410.8685426712036,45,39,0.8638649797230763
0.2,9,35,492.64665699005127,425.74622917175293,45,39,0.8642020059020714
0.2,9,40,510.3489294052124,441.17912769317627,45,39,0.8644656670630206
0.2,9,45,526.4324340820312,455.1829023361206,45,39,0.8646558852891479
0.2,9,50,540.9057931900024,467.65955352783203,45,39,0.8645859582494021
0.2,9,55,552.0875902175903,477.18522357940674,45,39,0.8643288348345889
0.2,9,60,565.4262380599976,488.5310878753662,45,39,0.8640049841895153
0.2,9,65,576.7617835998535,498.19995307922363,45,39,0.8637880789703372
0.2,9,70,584.4534864425659,504.84687900543213,45,39,0.8637930831387767
0.2,9,75,593.0321216583252,512.3410768508911,45,39,0.8639347821804414
0.2,9,80,599.7896785736084,518.2209720611572,45,39,0.8640044845279183
0.2,9,85,606.187744140625,523.6266736984253,45,39,0.8638028049226811
0.2,9,90,612.8011045455933,529.3962097167969,45,39,0.863895651933193
0.2,9,95,618.1433801651001,534.027379989624,45,39,0.8639215384737916
0.2,9,100,622.6436624526978,537.933352470398,45,39,0.8639505786526236
0.2,9,105,625.909218788147,540.8206520080566,45,39,0.8640560576103428
0.2,9,110,627.5683546066284,542.3640060424805,45,39,0.8642309671309725
0.2,9,115,631.0221815109253,545.402943611145,45,39,0.8643165955041807
0.2,9,120,632.3070659637451,546.5795974731445,45,39,0.8644211442427295
0.2,9,125,634.5707759857178,548.4335670471191,45,39,0.8642590989085539
0.2,9,130,636.4614820480347,550.1149044036865,45,39,0.864333380605376
0.2,9,135,639.0072355270386,552.2342004776001,45,39,0.8642064905918148
0.2,9,140,639.8703327178955,553.0257329940796,45,39,0.8642778149208167
0.2,9,145,641.9610967636108,554.7979097366333,45,39,0.8642235682716541
0.2,9,150,639.9507122039795,553.0526256561279,45,39,0.8642112823836434
0.2,9,155,641.2177534103394,554.0896444320679,45,39,0.8641208723325603
0.2,9,160,643.1109752655029,555.7422065734863,45,39,0.864146668223244
0.2,9,165,643.8972082138062,556.4230422973633,45,39,0.8641488659981922
0.2,9,170,645.4720582962036,557.7937078475952,45,39,0.8641639877022002
0.2,9,175,646.1295461654663,558.3616781234741,45,39,0.8641636672353677
0.2,9,180,646.5453643798828,558.7522773742676,45,39,0.8642120230962903
0.2,9,185,648.6230411529541,560.5465154647827,45,39,0.8642099954827188
0.2,9,190,649.3789081573486,561.1337947845459,45,39,0.8641084392112389
0.2,9,195,646.0716409683228,558.1880140304565,45,39,0.8639723192212114
0.2,9,200,640.6458978652954,553.688871383667,45,39,0.8642666303313891
0.2,9,205,639.0622072219849,552.2321929931641,45,39,0.8641290108418813
0.2,9,210,640.9268264770508,553.9198741912842,45,39,0.8642482282041242
0.2,9,215,640.4915151596069,553.4542350769043,45,39,0.864108613427901
0.2,9,220,634.3173875808716,548.1256980895996,45,39,0.8641189865218949
0.2,9,225,634.173454284668,547.9658880233765,45,39,0.864063111316237
0.2,9,230,632.4185514450073,546.5613651275635,45,39,0.8642399307843351
0.2,9,235,632.0117435455322,546.1268863677979,45,39,0.8641087637139011
0.2,9,240,629.3174819946289,543.6539640426636,45,39,0.8638786933417856
0.2,9,245,625.5970125198364,540.2730779647827,45,39,0.8636119852756663
0.2,9,250,629.2040185928345,543.4452877044678,45,39,0.8637028239581809
0.5,0,5,366.4702396392822,274.8234496116638,45,34,0.7499202387680173
0.5,0,10,464.73563289642334,348.71448135375977,45,34,0.7503502134760511
0.5,0,15,499.5260257720947,374.92792224884033,45,34,0.7505673436520759
0.5,0,20,542.316409111023,407.01543617248535,45,34,0.7505128543679386
0.5,0,25,573.7496366500854,430.839635848999,45,34,0.7509192308417196
0.5,0,30,596.0346307754517,447.8279390335083,45,34,0.7513455022753887
0.5,0,35,630.1193313598633,473.7612886428833,45,34,0.7518596320802541
0.5,0,40,670.2363233566284,504.09234714508057,45,34,0.7521113517401168
0.5,0,45,715.1525325775146,537.9039192199707,45,34,0.752152715283389
0.5,0,50,748.6265878677368,562.8950634002686,45,34,0.7519036493260602
0.5,0,55,779.183910369873,586.064661026001,45,34,0.7521519030697124
0.5,0,60,838.374137878418,630.2591342926025,45,34,0.7517635692908298
0.5,0,65,891.6410274505615,670.4200477600098,45,34,0.7518945709316651
0.5,0,70,920.3093738555908,691.7703647613525,45,34,0.7516715404768876
0.5,0,75,965.8945484161377,725.8043079376221,45,34,0.7514322439522891
0.5,0,80,1009.055721282959,757.7951259613037,45,34,0.7509943306181427
0.5,0,85,1055.1230697631836,793.0845489501953,45,34,0.7516512259827642
0.5,0,90,1120.8513450622559,842.8043041229248,45,34,0.7519322770461697
0.5,0,95,1179.006483078003,886.4191226959229,45,34,0.751835664534914
0.5,0,100,1237.831506729126,929.5733280181885,45,34,0.7509691932745463
0.5,0,105,1284.579200744629,964.8545608520508,45,34,0.7511055451409732
0.5,0,110,1334.905309677124,1002.8681678771973,45,34,0.7512653973335098
0.5,0,115,1401.6599750518799,1052.7201461791992,45,34,0.7510524413313822
0.5,0,120,1473.600191116333,1106.2191200256348,45,34,0.7506914878910353
0.5,0,125,1535.6254119873047,1152.966251373291,45,34,0.7508121722739648
0.5,0,130,1613.4856395721436,1211.3207550048828,45,34,0.7507477756827724
0.5,0,135,1696.3953323364258,1273.050308227539,45,34,0.7504443592603977
0.5,0,140,1780.7530708312988,1336.3445625305176,45,34,0.7504378818264111
0.5,0,145,1873.797061920166,1406.7416191101074,45,34,0.7507438493198159
0.5,0,150,1975.352798461914,1483.1432762145996,45,34,0.7508244994865887
0.5,0,155,2058.561779022217,1546.1390228271484,45,34,0.751077299978599
0.5,0,160,2110.4501342773438,1584.5394172668457,45,34,0.7508063761048872
0.5,0,165,2189.6164779663086,1643.2731285095215,45,34,0.7504844547186522
0.5,0,170,2264.018383026123,1701.2252349853516,45,34,0.751418472455805
0.5,0,175,2360.2873458862305,1771.3445205688477,45,34,0.7504783363161871
0.5,0,180,2445.2523345947266,1835.396915435791,45,34,0.7505961202732016
0.5,0,185,2523.4498710632324,1894.483871459961,45,34,0.7507515378784746
0.5,0,190,2606.7823791503906,1956.3961181640625,45,34,0.7505022796731101
0.5,0,195,2686.0286598205566,2015.0784454345703,45,34,0.7502073509406223
0.5,0,200,2770.8764038085938,2079.0133056640625,45,34,0.7503089285420453
0.5,0,205,2816.5474243164062,2113.299160003662,45,34,0.7503154897228732
0.5,0,210,2828.667510986328,2122.711170196533,45,34,0.7504279530740481
0.5,0,215,2892.7167892456055,2171.0268745422363,45,34,0.7505148387196314
0.5,0,220,2959.304901123047,2220.9574966430664,45,34,0.750499718971242
0.5,0,225,3021.510997772217,2266.4867668151855,45,34,0.750117000562395
0.5,0,230,3075.983383178711,2307.1648330688477,45,34,0.7500576387004505
0.5,0,235,3131.5241928100586,2348.6549758911133,45,34,0.750003778122997
0.5,0,240,3185.4071197509766,2388.9017906188965,45,34,0.749951796053514
0.5,0,245,3240.716785430908,2429.6501541137695,45,34,0.7497261609026121
0.5,0,250,3286.707176208496,2463.9437713623047,45,34,0.7496693922714096
0.5,1,5,327.33094596862793,243.22560739517212,45,34,0.7430571731475782
0.5,1,10,454.34946632385254,332.8827486038208,45,34,0.732657950051485
0.5,1,15,528.2122526168823,389.9130811691284,45,34,0.7381750030170836
0.5,1,20,616.2575626373291,457.9840497970581,45,34,0.7431698652704136
0.5,1,25,712.4042663574219,531.5573644638062,45,34,0.7461456781859257
0.5,1,30,817.0811519622803,610.7096500396729,45,34,0.7474283901580744
0.5,1,35,907.9338321685791,679.5916042327881,45,34,0.7485034483290466
0.5,1,40,964.4281997680664,720.8039588928223,45,34,0.7473899654387609
0.5,1,45,1006.8719139099121,752.0397071838379,45,34,0.7469070263997099
0.5,1,50,1030.071813583374,769.2497272491455,45,34,0.7467923275884121
0.5,1,55,1043.0972156524658,779.047887802124,45,34,0.7468602888704122
0.5,1,60,1055.8503589630127,788.7255973815918,45,34,0.7470050946956404
0.5,1,65,1072.1364479064941,801.5646553039551,45,34,0.7476330618823085
0.5,1,70,1087.101453781128,812.6055374145508,45,34,0.7474974249994485
0.5,1,75,1089.9306755065918,814.7101612091064,45,34,0.7474880554494298
0.5,1,80,1092.7998313903809,816.9813842773438,45,34,0.7476038710931068
0.5,1,85,1102.2096347808838,824.1243286132812,45,34,0.7477019820980917
0.5,1,90,1104.7227725982666,825.6711616516113,45,34,0.7474012323559358
0.5,1,95,1098.2223167419434,820.7731494903564,45,34,0.7473652073701379
0.5,1,100,1102.563388824463,824.3083553314209,45,34,0.7476289922979266
0.5,1,105,1093.2364501953125,816.6978569030762,45,34,0.747045944870543
0.5,1,110,1090.351905822754,814.6854705810547,45,34,0.7471766374052526
0.5,1,115,1099.5402717590332,821.3700122833252,45,34,0.7470122135402146
0.5,1,120,1107.343765258789,827.119213104248,45,34,0.7469398745483048
0.5,1,125,1111.3703536987305,830.0715026855469,45,34,0.746890089269523
0.5,1,130,1117.975694656372,835.1833267211914,45,34,0.7470496279240649
0.5,1,135,1131.26851272583,845.6932525634766,45,34,0.7475619121809987
0.5,1,140,1133.1833095550537,846.6698741912842,45,34,0.747160558271662
0.5,1,145,1130.3225593566895,844.6194190979004,45,34,0.7472375138461409
0.5,1,150,1133.6096572875977,846.9384613037109,45,34,0.7471164839316831
0.5,1,155,1133.7383003234863,847.0515384674072,45,34,0.7471314484354279
0.5,1,160,1135.247947692871,848.1127033233643,45,34,0.7470726593665785
0.5,1,165,1133.8732585906982,847.1100883483887,45,34,0.7470941588315338
0.5,1,170,1128.9666996002197,843.6964683532715,45,34,0.7473174086109303
0.5,1,175,1132.6257762908936,846.1887760162354,45,34,0.7471035833100332
0.5,1,180,1131.704267501831,845.3811454772949,45,34,0.7469982836977562
0.5,1,185,1130.179880142212,844.1967391967773,45,34,0.7469578551429799
0.5,1,190,1128.123685836792,842.7402057647705,45,34,0.7470281994298016
0.5,1,195,1132.1115188598633,845.3195323944092,45,34,0.746675144905972
0.5,1,200,1132.586254119873,845.7673568725586,45,34,0.7467575681728535
0.5,1,205,1137.8099975585938,849.4927635192871,45,34,0.7466033567485332
0.5,1,210,1122.619623184204,838.312177658081,45,34,0.7467464137855415
0.5,1,215,1137.8386936187744,850.1942844390869,45,34,0.7472010656757806
0.5,1,220,1131.6745109558105,845.2979431152344,45,34,0.7469444040064986
0.5,1,225,1140.228853225708,851.4100914001465,45,34,0.7467010582932595
0.5,1,230,1135.8348808288574,848.4646644592285,45,34,0.7469964858273012
0.5,1,235,1142.4022178649902,853.7185764312744,45,34,0.7473012246306464
0.5,1,240,1135.0766639709473,847.9397468566895,45,34,0.7470330188009152
0.5,1,245,1143.252685546875,853.8345108032227,45,34,0.7468467134147078
0.5,1,250,1145.2776508331299,854.8523826599121,45,34,0.7464149693640235
0.5,2,5,312.20794677734375,248.98982620239258,45,36,0.7975127756115797
0.5,2,10,418.67448377609253,326.05206298828125,45,36,0.7787722338547227
0.5,2,15,450.01811933517456,347.92724561691284,45,36,0.7731405262768432
0.5,2,20,506.7648649215698,389.2305335998535,45,36,0.7680692971090104
0.5,2,25,560.265061378479,429.9068775177002,45,36,0.7673276581979864
0.5,2,30,602.8778524398804,465.03765773773193,45,36,0.7713629814989849
0.5,2,35,626.5667791366577,485.7801265716553,45,36,0.7753046327176933
0.5,2,40,659.1464366912842,513.3675546646118,45,36,0.7788368806809621
0.5,2,45,687.6013679504395,537.5669050216675,45,36,0.7818002262328442
0.5,2,50,719.7937717437744,564.0803995132446,45,36,0.7836694643060068
0.5,2,55,751.0600166320801,589.764702796936,45,36,0.7852431093876774
0.5,2,60,780.480975151062,613.8436622619629,45,36,0.7864940745585153
0.5,2,65,796.5224714279175,626.877251625061,45,36,0.7870176600306881
0.5,2,70,815.6962423324585,642.5077981948853,45,36,0.7876802231645116
0.5,2,75,830.7247467041016,654.3630657196045,45,36,0.7877014237456963
0.5,2,80,845.5778532028198,666.4628992080688,45,36,0.7881744971012274
0.5,2,85,858.6938171386719,677.3461322784424,45,36,0.7888098397348258
0.5,2,90,866.2196655273438,683.2983703613281,45,36,0.7888280508447517
0.5,2,95,874.9467792510986,690.355052947998,45,36,0.7890251948111624
0.5,2,100,878.022554397583,692.8899898529053,45,36,0.7891482814223386
0.5,2,105,874.9339580535889,690.3402328491211,45,36,0.7890198185756525
0.5,2,110,821.2753295898438,647.8525218963623,45,36,0.7888371884005185
0.5,2,115,788.5270652770996,621.1130685806274,45,36,0.7876876976472059
0.5,2,120,793.213828086853,624.4799480438232,45,36,0.7872781914934607
0.5,2,125,809.431056022644,637.3856477737427,45,36,0.7874489655804742
0.5,2,130,819.2790393829346,645.5553092956543,45,36,0.7879553586307707
